Student Name,Student ID,Major
April Kelly,SID55431,Medical
April Kelly,SID96876,Mathematics
April King,SID10793,History
April King,SID14379,Mechanical Engineering
April Kirk,SID41082,Art
April Larsen,SID92000,Art
April Lawrence,SID89636,BioEngineering
April Lawson,SID36031,Medical
April Lee,SID34366,Literature
April Logan,SID16640,Physics
April Lopez,SID14252,History
April Lopez,SID44624,Literature
April Mack,SID46095,BioEngineering
April Maddox,SID98640,BioEngineering
April Marshall,SID60417,History
April Martin,SID48877,Mathematics
April Martinez,SID77222,Medical
April Mason,SID82481,Psychology
April Mathews,SID55232,Physics
April Mcclain,SID9882,Computer Science
April Mccormick,SID99008,Economics
April Meza,SID30545,Computer Science
April Montes,SID15024,Computer Science
April Moon,SID59884,Art
April Morales,SID87491,History
April Moran,SID98537,Physics
April Newton,SID78440,Medical
April Nichols,SID35368,Literature
April Nixon,SID12347,Physics
April Norman,SID90820,Medical
April Ochoa,SID35757,Mathematics
April Oconnell,SID49389,Literature
April Osborne,SID90289,Computer Science
April Padilla,SID13931,Medical
April Parker,SID79009,Electrical Engineering
April Parks,SID16094,Electrical Engineering
April Patel,SID42050,Medical
April Perez,SID9832,BioEngineering
April Perkins,SID58072,Mathematics
April Phillips,SID31185,Art
April Phillips,SID94612,Physics
April Pitts,SID71005,Computer Science
April Powell,SID65788,Psychology
April Ramirez,SID66871,Electrical Engineering
April Ramos,SID35149,Mathematics
April Ray,SID15689,History
April Reyes,SID91975,Computer Science
April Reynolds,SID8140,Medical
April Reynolds,SID98622,Mechanical Engineering
April Rich,SID79280,Literature
April Richards,SID53881,Literature
April Richardson,SID66419,Economics
April Richmond,SID98653,Literature
April Rivera,SID64359,Mathematics
April Robinson,SID57827,Electrical Engineering
April Rodriguez,SID41868,History
April Rodriguez,SID79730,Medical
April Romero,SID35398,Mechanical Engineering
April Rose,SID2370,History
April Rowe,SID26041,Medical
April Ryan,SID34318,Computer Science
April Scott,SID61714,Medical
April Scott,SID77639,Psychology
April Shepard,SID80281,Economics
April Smith,SID23853,Medical
April Smith,SID51636,BioEngineering
April Smith,SID51795,Computer Science
April Smith,SID90373,BioEngineering
April Smith,SID94618,Psychology
April Stevens,SID71440,Literature
April Stewart,SID22772,Computer Science
April Stone,SID80718,Computer Science
April Stout,SID81346,Psychology
April Stuart,SID87787,Physics
April Sullivan,SID19322,History
April Sullivan,SID20578,Economics
April Taylor,SID39762,Mechanical Engineering
April Thomas,SID75311,Medical
April Thompson,SID29788,Medical
April Torres,SID14489,Medical
April Townsend,SID92413,Psychology
April Trevino,SID65321,BioEngineering
April Trujillo,SID52997,Physics
April Trujillo,SID82921,Electrical Engineering
April Vasquez,SID21220,Economics
April Vega,SID54180,Economics
April Villa,SID46407,Computer Science
April Waller,SID19280,BioEngineering
April Walsh,SID75767,Art
April Walters,SID61376,Mathematics
April Weeks,SID22395,Physics
April Wells,SID74024,Physics
April White,SID6229,BioEngineering
April White,SID18635,Economics
April Whitney,SID44840,Medical
April Williams,SID13630,Economics
April Wilson,SID96519,Medical
April Wong,SID27092,Physics
April Wong,SID66904,Medical
April Wood,SID89581,Physics
April Young,SID90547,Electrical Engineering
April Zamora,SID25683,Mathematics
Ariana Baker,SID4169,BioEngineering
Ariana Baldwin,SID39437,Mechanical Engineering
Ariana Banks,SID16433,Art
Ariana Barrett,SID36498,Art
Ariana Burnett,SID6959,Mechanical Engineering
Ariana Coleman,SID36881,Mathematics
Ariana Davidson,SID4343,BioEngineering
Ariana Fisher,SID91731,Medical
Ariana Hodges,SID93421,Psychology
Ariana Jimenez,SID19449,Computer Science
Ariana Le,SID17617,Psychology
Ariana Lee,SID46708,Medical
Ariana Massey,SID96383,History
Ariana Mcpherson,SID27490,Medical
Ariana Moore,SID42214,Electrical Engineering
Ariana Moore,SID84933,Computer Science
Ariana Pena,SID98341,Computer Science
Ariana Smith,SID55601,Medical
Ariana Underwood,SID73893,Electrical Engineering
Ariana Wiggins,SID25758,Mechanical Engineering
Ariana Williams,SID5923,Mathematics
Ariel Anderson,SID26859,History
Ariel Barrera,SID96083,Electrical Engineering
Ariel Becker,SID15505,Medical
Ariel Bradshaw,SID9480,Art
Ariel Brooks,SID49972,Economics
Ariel Brown,SID47263,Mechanical Engineering
Ariel Campos,SID90840,Physics
Ariel Case,SID54530,Mathematics
Ariel Casey,SID59031,Medical
Ariel Davis,SID57289,Mathematics
Ariel Donovan,SID8066,Computer Science
Ariel Edwards,SID85787,History
Ariel Fernandez,SID20799,Physics
Ariel Fisher,SID44489,History
Ariel Fry,SID27678,Medical
Ariel Gay,SID54117,Economics
Ariel Gonzalez,SID50994,Physics
Ariel Graham,SID6006,Psychology
Ariel Hoffman,SID98129,Economics
Ariel Hughes,SID80667,Mathematics
Ariel Knox,SID22696,Physics
Ariel Morales,SID63834,Physics
Ariel Parrish,SID60771,Economics
Ariel Petersen,SID35635,History
Ariel Rivera MD,SID44322,Mathematics
Ariel Robbins,SID93446,Mechanical Engineering
Ariel Soto,SID37496,History
Ariel Stanley,SID31164,Economics
Ariel Stone,SID53016,Mathematics
Ariel Terry,SID80443,Mathematics
Ariel Thompson,SID70466,BioEngineering
Ariel Thompson,SID75675,Art
Ariel Wells,SID32216,History
Ariel Williams,SID4297,Psychology
Ariel Wright,SID61398,Literature
Ariel Young,SID37049,Mathematics
Arthur Anderson,SID39532,Electrical Engineering
Arthur Baldwin,SID5744,Medical
Arthur Baxter,SID86921,Art
Arthur Bell,SID13356,Physics
Arthur Bernard,SID58762,Physics
Arthur Bridges,SID29635,Literature
Arthur Brown,SID36371,History
Arthur Brown,SID41908,Mechanical Engineering
Arthur Bush,SID13948,Computer Science
Arthur Byrd,SID5205,Electrical Engineering
Arthur Callahan,SID90148,Physics
Arthur Carney,SID70775,Art
Arthur Cunningham II,SID10395,Computer Science
Arthur Daniels,SID45088,Psychology
Arthur Davis,SID94081,Art
Arthur Diaz,SID74881,Mechanical Engineering
Arthur Dyer,SID100188,Mathematics
Arthur Faulkner,SID49258,History
Arthur Fowler,SID2196,Art
Arthur Green,SID34107,Physics
Arthur Harding,SID69067,Mathematics
Arthur Hart,SID80494,Mechanical Engineering
Arthur Hernandez,SID64877,Electrical Engineering
Arthur Kennedy,SID10349,History
Arthur Kennedy,SID25877,Psychology
Arthur Lane,SID63743,Mechanical Engineering
Arthur Lewis,SID77232,Electrical Engineering
Arthur Lynn,SID89177,Medical
Arthur Martinez,SID17978,Computer Science
Arthur Meyer,SID100309,BioEngineering
Arthur Miller,SID18838,Electrical Engineering
Arthur Miller,SID62528,Electrical Engineering
Arthur Mooney,SID13348,Electrical Engineering
Arthur Murphy,SID27340,Electrical Engineering
Arthur Newman,SID32206,History
Arthur Pearson,SID23750,Medical
Arthur Peterson,SID90793,History
Arthur Phelps,SID11118,History
Arthur Ramsey,SID77140,History
Arthur Robbins,SID93786,Mechanical Engineering
Arthur Roberts,SID45593,History
Arthur Rodriguez,SID96676,Literature
Arthur Ross,SID2337,History
Arthur Ryan,SID86553,History
Arthur Salazar,SID20958,Computer Science
Arthur Schmitt,SID43951,Economics
Arthur Scott,SID45639,Computer Science
Arthur Shea,SID43532,Art
Arthur Smith,SID28051,Medical
Arthur Smith,SID52368,Electrical Engineering
Arthur Smith,SID68579,Mechanical Engineering
Arthur Smith,SID78986,Mechanical Engineering
Arthur Strickland,SID56283,Physics
Arthur Tanner,SID32307,History
Arthur Terry,SID51124,Literature
Arthur Vega,SID68194,Computer Science
Arthur Wagner,SID27685,Medical
Arthur Weaver,SID80703,Mathematics
Arthur West,SID14595,Literature
Arthur Wilson,SID25266,Art
Arthur Wood,SID19555,Physics
Arthur Wu,SID24892,Mathematics
Arthur Yu,SID40235,Psychology
Ashlee Acevedo,SID54191,Mechanical Engineering
Ashlee Adams,SID40287,Medical
Ashlee Allen,SID29459,Medical
Ashlee Anderson,SID32798,Medical
Ashlee Andrews,SID48288,Medical
Ashlee Castillo,SID61049,Literature
Ashlee Cochran,SID93587,Economics
Ashlee Evans,SID74942,Mechanical Engineering
Ashlee Franco,SID98030,Literature
Ashlee Garcia,SID28251,Literature
Ashlee Gray,SID25607,Psychology
Ashlee Griffin,SID88953,Physics
Ashlee Gutierrez,SID47331,Art
Ashlee Hickman,SID39530,Art
Ashlee Keller,SID7167,Electrical Engineering
Ashlee Lewis,SID44663,Computer Science
Ashlee Lopez,SID43363,Physics
Ashlee Mcdonald,SID61255,BioEngineering
Ashlee Miller,SID40810,Electrical Engineering
Ashlee Moran,SID7511,Mechanical Engineering
Ashlee Moss,SID9272,Literature
Ashlee Murphy MD,SID38317,Electrical Engineering
Ashlee Nolan,SID54490,Computer Science
Ashlee Phillips,SID18344,History
Ashlee Rodriguez,SID50083,Psychology
Ashlee Rogers,SID25299,Art
Ashlee Rogers,SID30037,BioEngineering
Ashlee Spence,SID63768,Physics
Ashlee Taylor,SID95643,Electrical Engineering
Ashlee Williams,SID28125,Mathematics
Ashlee Williams,SID87653,Art
Ashley Adams,SID41060,Mechanical Engineering
Ashley Adams,SID54128,Mathematics
Ashley Adams,SID73759,Literature
Ashley Adams,SID80233,Computer Science
Ashley Adkins,SID44960,Literature
Ashley Alexander,SID23199,Psychology
Ashley Ali,SID58330,BioEngineering
Ashley Allen,SID7359,Mathematics
Ashley Allen,SID22763,Psychology
Ashley Allen,SID81037,Computer Science
Ashley Allen,SID94260,Physics
Ashley Allen,SID100905,Mathematics
Ashley Alvarez,SID92540,Literature
Ashley Andersen,SID63121,Mathematics
Ashley Anderson,SID3147,Art
Ashley Anderson,SID11883,Literature
Ashley Anderson,SID23183,Mathematics
Ashley Anderson,SID39566,Economics
Ashley Anderson,SID47407,History
Ashley Anderson,SID78805,Mathematics
Ashley Archer,SID52244,Physics
Ashley Armstrong,SID13989,History
Ashley Armstrong,SID66746,History
Ashley Atkins,SID14138,Physics
Ashley Austin,SID42449,Mechanical Engineering
Ashley Austin,SID45540,Medical
Ashley Avila,SID14207,Psychology
Ashley Bailey,SID32284,Literature
Ashley Baker,SID24730,Mechanical Engineering
Ashley Baker,SID67260,Mathematics
Ashley Baker,SID73335,Economics
Ashley Baldwin,SID3073,Psychology
Ashley Baldwin,SID34689,Mathematics
Ashley Ball,SID21233,Physics
Ashley Banks,SID93000,Electrical Engineering
Ashley Barnes,SID72490,Medical
Ashley Barton,SID45857,Economics
Ashley Barton,SID73234,Computer Science
Ashley Bates,SID3786,Mathematics
Ashley Bauer,SID15223,Economics
Ashley Baxter,SID11956,Medical
Ashley Beasley,SID5891,Psychology
Ashley Beasley,SID23361,Mechanical Engineering
Ashley Beasley,SID50511,Medical
Ashley Beck,SID54040,Literature
Ashley Bell,SID34424,Art
Ashley Bell,SID75760,Economics
Ashley Bennett,SID22119,Medical
Ashley Bennett,SID36921,Art
Ashley Bennett,SID45362,Psychology
Ashley Berger,SID14771,Medical
Ashley Berry,SID7623,Physics
Ashley Berry,SID20831,Physics
Ashley Berry,SID77596,Computer Science
Ashley Berry,SID99907,Physics
Ashley Best,SID50432,Mechanical Engineering
Ashley Best,SID65176,Mathematics
Ashley Black,SID4870,Physics
Ashley Black,SID91235,Literature
Ashley Blackwell,SID80772,Computer Science
Ashley Bradley,SID6519,Computer Science
Ashley Bradley,SID89490,Psychology
Ashley Brewer,SID39123,Computer Science
Ashley Briggs,SID98044,Literature
Ashley Brooks,SID38300,Art
Ashley Brooks,SID94401,Medical
Ashley Brown,SID24640,Electrical Engineering
Ashley Brown,SID27955,Computer Science
Ashley Brown,SID32703,Computer Science
Ashley Brown,SID38912,Medical
Ashley Brown,SID41528,Literature
Ashley Brown,SID45315,Medical
Ashley Brown,SID59035,Literature
Ashley Bullock,SID61724,Mechanical Engineering
Ashley Burnett,SID53423,Literature
Ashley Burns,SID74503,Physics
Ashley Burton,SID23182,Psychology
Ashley Butler,SID44499,Mechanical Engineering
Ashley Butler,SID73011,Art
Ashley Caldwell,SID32630,Electrical Engineering
Ashley Caldwell,SID68783,History
Ashley Campbell,SID54589,Mathematics
Ashley Cardenas,SID73836,BioEngineering
Ashley Carlson,SID22081,Computer Science
Ashley Carpenter,SID17153,Mechanical Engineering
Ashley Carpenter,SID18686,Economics
Ashley Carson,SID59676,Mathematics
Ashley Case,SID22214,Computer Science
Ashley Castillo,SID17349,Economics
Ashley Castillo,SID27757,Literature
Ashley Castillo,SID39902,Medical
Ashley Castillo,SID78056,Physics
Ashley Cervantes,SID31553,Art
Ashley Chambers,SID1925,BioEngineering
Ashley Chambers,SID15825,Psychology
Ashley Chapman,SID51249,Mechanical Engineering
Ashley Chapman,SID85963,Mechanical Engineering
Ashley Chen,SID7965,Psychology
Ashley Chen,SID25063,Psychology
Ashley Clark,SID17895,Computer Science
Ashley Clark,SID18704,Medical
Ashley Clark,SID20711,Physics
Ashley Clark,SID25829,Electrical Engineering
Ashley Clayton,SID30264,Mechanical Engineering
Ashley Cline,SID98411,History
Ashley Cobb,SID85299,Psychology
Ashley Coffey,SID38599,Literature
Ashley Coleman,SID27772,Economics
Ashley Coleman,SID66281,BioEngineering
Ashley Collins,SID22282,Computer Science
Ashley Collins,SID31065,Electrical Engineering
Ashley Collins,SID84871,Physics
Ashley Colon,SID71810,BioEngineering
Ashley Conrad,SID11025,Electrical Engineering
Ashley Conrad,SID86204,Literature
Ashley Cook,SID68117,Mathematics
Ashley Cook,SID68703,BioEngineering
Ashley Cooper,SID4086,Economics
Ashley Cooper,SID15457,Computer Science
Ashley Costa MD,SID59759,Mathematics
Ashley Cox,SID17602,Computer Science
Ashley Cox,SID68959,Economics
Ashley Cruz,SID46837,Electrical Engineering
Ashley Cruz,SID75550,Mathematics
Ashley Cruz,SID87812,History
Ashley Cummings,SID22578,History
Ashley Curry,SID15232,Computer Science
Ashley Curry,SID22286,Psychology
Ashley Davis,SID23790,Mathematics
Ashley Davis,SID26271,Computer Science
Ashley Davis,SID51226,Mathematics
Ashley Davis,SID56247,Medical
Ashley Davis,SID100690,Computer Science
Ashley Dawson,SID37490,History
Ashley Day,SID11605,Art
Ashley Day,SID23943,Mathematics
Ashley Dean,SID13966,Literature
Ashley Dean,SID30578,Mathematics
Ashley Dean,SID34525,Economics
Ashley Dennis,SID15291,Psychology
Ashley Dennis,SID91911,Electrical Engineering
Ashley Diaz,SID50661,History
Ashley Diaz,SID51267,Electrical Engineering
Ashley Diaz,SID63830,Art
Ashley Dickerson,SID16494,BioEngineering
Ashley Dickson,SID64869,Medical
Ashley Dixon,SID77155,Computer Science
Ashley Dominguez,SID40801,Mathematics
Ashley Dougherty,SID60826,Psychology
Ashley Drake,SID41053,Mechanical Engineering
Ashley Dunn,SID89164,Mathematics
Ashley Dyer,SID35341,History
Ashley Eaton,SID56714,Literature
Ashley Edwards,SID49246,Computer Science
Ashley Edwards,SID63161,Economics
Ashley Ellis,SID43337,Economics
Ashley Erickson,SID30724,Literature
Ashley Erickson,SID62771,Mathematics
Ashley Estes,SID89238,BioEngineering
Ashley Estrada,SID72115,Economics
Ashley Ewing,SID61643,Electrical Engineering
Ashley Farmer,SID20237,Electrical Engineering
Ashley Fernandez,SID19987,BioEngineering
Ashley Fernandez,SID24733,BioEngineering
Ashley Fields,SID65080,Art
Ashley Figueroa,SID70967,History
Ashley Figueroa,SID76955,Computer Science
Ashley Finley,SID41385,Literature
Ashley Fisher,SID2098,Physics
Ashley Fisher,SID79644,Medical
Ashley Flores,SID47217,Economics
Ashley Flores,SID57117,Art
Ashley Flynn,SID84405,Mechanical Engineering
Ashley Forbes,SID97026,Art
Ashley Ford,SID57986,Medical
Ashley Ford,SID96807,Physics
Ashley Ford,SID98245,BioEngineering
Ashley Ford,SID98685,Psychology
Ashley Foster,SID25515,Physics
Ashley Fowler,SID3996,Mechanical Engineering
Ashley Frank,SID68824,Physics
Ashley Franklin,SID19666,Electrical Engineering
Ashley Freeman,SID96183,Computer Science
Ashley Fritz,SID18171,Literature
Ashley Fuller,SID4730,Computer Science
Ashley Fuller,SID92192,Psychology
Ashley Galloway,SID99977,Physics
Ashley Garcia,SID10930,Psychology
Ashley Garcia,SID26234,Literature
Ashley Garcia,SID60485,Electrical Engineering
Ashley Garcia,SID66712,History
Ashley Garcia,SID69027,Art
Ashley Garcia,SID69662,History
Ashley Garcia,SID88282,Physics
Ashley Gardner,SID98246,Mechanical Engineering
Ashley Garner,SID47279,Computer Science
Ashley Garner,SID65725,Art
Ashley Garrett,SID20375,Economics
Ashley Garrett,SID54404,Mechanical Engineering
Ashley Gentry,SID15723,Physics
Ashley George,SID100177,Computer Science
Ashley Gilbert,SID95089,BioEngineering
Ashley Gill,SID3148,Electrical Engineering
Ashley Gilmore,SID24355,History
Ashley Glass,SID2049,BioEngineering
Ashley Glover,SID75122,Medical
Ashley Gomez,SID16611,Art
Ashley Gomez,SID40614,Computer Science
Ashley Gomez,SID68040,Electrical Engineering
Ashley Gomez,SID79388,Economics
Ashley Gomez,SID93810,Psychology
Ashley Gonzalez,SID90620,Medical
Ashley Goodman,SID56778,Psychology
Ashley Goodwin,SID94964,Mechanical Engineering
Ashley Goodwin DDS,SID88317,Mechanical Engineering
Ashley Gordon,SID80177,Psychology
Ashley Graham,SID95766,Physics
Ashley Graves,SID63159,Economics
Ashley Graves,SID95985,Mechanical Engineering
Ashley Green,SID29472,Electrical Engineering
Ashley Green,SID75723,Economics
Ashley Greene,SID70837,History
Ashley Greer,SID100447,Computer Science
Ashley Griffin,SID15503,Literature
Ashley Griffith,SID49861,Psychology
Ashley Gutierrez,SID21765,Medical
Ashley Hale,SID9637,BioEngineering
Ashley Haley,SID55710,Physics
Ashley Hall,SID40336,Art
Ashley Hall,SID72270,History
Ashley Hall,SID80192,Medical
Ashley Hamilton,SID4451,Economics
Ashley Hamilton,SID4846,Mechanical Engineering
Ashley Hamilton,SID6679,Psychology
Ashley Hamilton,SID70061,Mathematics
Ashley Hamilton,SID86278,BioEngineering
Ashley Hampton,SID6040,History
Ashley Haney,SID75417,Psychology
Ashley Hanson,SID22749,Literature
Ashley Hardin,SID54247,Computer Science
Ashley Harding,SID42981,Literature
Ashley Hardy,SID12044,Mathematics
Ashley Harmon,SID10283,Electrical Engineering
Ashley Harris,SID9109,History
Ashley Harris,SID38328,History
Ashley Harris,SID63019,History
Ashley Harris,SID98477,Mathematics
Ashley Hatfield,SID51432,Economics
Ashley Hatfield,SID77470,Computer Science
Ashley Hawkins,SID43493,Physics
Ashley Hawkins,SID51245,Medical
Ashley Hawkins,SID68895,History
Ashley Hayden,SID94628,History
Ashley Hayes,SID98464,Mechanical Engineering
Ashley Haynes,SID25335,Art
Ashley Hendricks,SID62677,Medical
